LURN_SAK,Incident Date,Incident Reported Date,Category,Stat Code,Stat Code Desc,Address,Street,City,Zip,Incident ID,Reporting District,Sequential (per Station),Gang Related,Unit ID,Unit Name,Longitude,Latitude,Part Category,OBJECTID,x,y
20306868,8/13/2023 10:46:00 AM,8/13/2023 12:00:00 AM,LARCENY THEFT,387,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)","30900 RUSSELL RANCH RD, WESTLAKE VILLAGE, CA",30900 RUSSELL RANCH RD,WESTLAKE VILLAGE,,923-04231-2262,2262,4231,NO,CA0190022,MALIBU/LOST HILLS,-118.8013408,34.15201503,1,9747,-13224904.77,4049232.241
20273296,7/4/2023 10:20:00 PM,7/5/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ALAMEDA ST W AND N ARTESIA BLVD, COMPTON, CA",ALAMEDA ST W AND N ARTESIA BLVD,COMPTON,,923-08952-2842,2842,8952,NO,CA0190042,COMPTON,-118.2160137,33.87425268,2,9748,-13159746.45,4011929.705
20301409,8/6/2023 10:30:00 AM,8/7/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","14400 HAWTHORNE BLVD, LAWNDALE, CA",14400 HAWTHORNE BLVD,LAWNDALE,,923-06654-0332,332,6654,NO,CA0190003,SOUTH LOS ANGELES,-118.3520114,33.90011488,1,9749,-13174885.64,4015397.768
20255852,6/16/2023 2:43:30 PM,6/16/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","4700 COMMONS WAY, CALABASAS, CA",4700 COMMONS WAY,CALABASAS,,923-02956-2245,2245,2956,NO,CA0190022,MALIBU/LOST HILLS,-118.6424343,34.15393871,1,9750,-13207215.37,4049491.011
20310748,8/17/2023 6:52:00 PM,8/17/2023 12:00:00 AM,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","LONGVIEW RD AND AVENUE R10, PEARBLOSSOM, CA",LONGVIEW RD AND AVENUE R10,PEARBLOSSOM,,923-10502-2664,2664,10502,NO,CA01900W9,PALMDALE,-117.8965489,34.5280109,1,9751,-13124183.79,4099923.271
20309718,8/7/2023 11:59:00 AM,8/16/2023 12:00:00 AM,FRAUD AND NSF CHECKS,117,IDENTITY THEFT (GOODS/SERVICES/CREDIT),"100 CITADEL DR, COMMERCE, CA 90040",100 CITADEL DR,COMMERCE,90040,923-11210-0245,245,11210,NO,CA0190002,EAST LOS ANGELES,-118.1521962,34.00517325,2,9752,-13152642.32,4029496.689
20155192,1/4/2023 11:00:00 AM,2/15/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"26100 OAK ST, LOMITA, CA 90717",26100 OAK ST,LOMITA,90717,923-00560-1713,1713,560,NO,CA0190017,LOMITA,-118.3180816,33.78504891,2,9753,-13171108.59,3999975.736
20337087,9/13/2023 11:59:30 PM,9/15/2023 12:00:00 AM,BURGLARY,77,"BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","2200 NADEAU ST, HUNTINGTON PARK, CA",2200 NADEAU ST,HUNTINGTON PARK,,923-13246-2175,2175,13246,NO,CA01900V3,CENTURY,-118.2320336,33.96700427,1,9754,-13161529.78,4024372.366
20337108,9/15/2023 4:50:00 PM,9/15/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","7400 ALAMEDA ST, HUNTINGTON PARK, CA",7400 ALAMEDA ST,HUNTINGTON PARK,,923-13251-2173,2173,13251,NO,CA01900V3,CENTURY,-118.2320907,33.97201902,1,9755,-13161536.14,4025045.483
20355403,10/7/2023 6:10:00 PM,10/8/2023 12:00:00 AM,ARSON,279,ARSON: All Others,"COMMERCE CENTER DR AND FRANKLIN PKWY, CASTAIC, CA",COMMERCE CENTER DR AND FRANKLIN PKWY,CASTAIC,,023-14610-0662,662,14610,NO,CA0190006,SANTA CLARITA VALLEY,-118.6221723,34.4388888,1,9756,-13204959.82,4087887.419
20356873,10/10/2023 1:00:00 AM,10/10/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"JAKES WAY AND SANDY DR, CANYON COUNTRY, CA",JAKES WAY AND SANDY DR,CANYON COUNTRY,,923-14720-0633,633,14720,NO,CA0190006,SANTA CLARITA VALLEY,-118.4490653,34.41104022,1,9757,-13185689.63,4084129.13
20337171,9/10/2023 1:00:00 PM,9/15/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","11700 WILMINGTON AVE, LOS ANGELES, CA",11700 WILMINGTON AVE,LOS ANGELES,,923-13254-2136,2136,13254,NO,CA01900V3,CENTURY,-118.2389713,33.9260019,1,9758,-13162302.08,4018870.212
20220345,5/5/2023 8:55:00 AM,5/5/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"800 N ROSEMEAD BLVD, SOUTH EL MONTE, CA 91733",800 N ROSEMEAD BLVD,SOUTH EL MONTE,91733,923-04807-0578,578,4807,NO,CA0190005,TEMPLE,-118.0640489,34.04000947,1,9759,-13142829.8,4034175.586
20210604,4/24/2023 8:30:00 PM,4/24/2023 12:00:00 AM,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","8000 ROSE ST, PARAMOUNT, CA 90723",8000 ROSE ST,PARAMOUNT,90723,023-07834-1365,1365,7834,NO,CA0190013,LAKEWOOD,-118.1579617,33.90500537,1,9760,-13153284.13,4016053.69
20210213,4/24/2023 10:45:00 AM,4/24/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","1800 WALNUT GROVE AVE, ROSEMEAD, CA",1800 WALNUT GROVE AVE,ROSEMEAD,,923-04414-0533,533,4414,NO,CA0190005,TEMPLE,-118.0806258,34.0503001,2,9761,-13144675.13,4035558.103
20147369,2/6/2023 12:32:30 PM,2/6/2023 12:00:00 AM,LARCENY THEFT,84,GRAND THEFT: From Unlocked Auto,"7500 ALONDRA BLVD, PARAMOUNT, CA 90723",7500 ALONDRA BLVD,PARAMOUNT,90723,923-02499-1367,1367,2499,NO,CA0190013,LAKEWOOD,-118.1680156,33.88812612,1,9762,-13154403.32,4013789.972
20227363,5/12/2023 1:37:00 AM,5/14/2023 12:00:00 AM,VANDALISM,261,VANDALISM MISD,"4100 OCEAN VIEW BLVD, MONTROSE, CA 91020",4100 OCEAN VIEW BLVD,MONTROSE,91020,923-00867-1280,1280,867,NO,CA0190012,CRESCENTA VALLEY,-118.2270152,34.20899823,2,9763,-13160971.13,4056900.025
20235579,5/23/2023 3:18:00 PM,5/23/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","36600 PINE VALLEY CT, PALMDALE, CA 93552",36600 PINE VALLEY CT,PALMDALE,93552,923-06609-2607,2607,6609,NO,CA01900W9,PALMDALE,-118.029014,34.54673372,1,9764,-13138929.73,4102453.405
20380301,11/7/2023 6:42:00 AM,11/7/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"MICHAEL HUNT DR AND LEAFDALE AVE, SOUTH EL MONTE, CA 91733",MICHAEL HUNT DR AND LEAFDALE AVE,SOUTH EL MONTE,91733,923-11463-0562,562,11463,NO,CA0190005,TEMPLE,-118.0378618,34.04212911,2,9765,-13139914.67,4034460.34
20262629,6/24/2023 6:30:00 AM,6/25/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2100 MOONLIGHT CT, PALMDALE, CA 93550",2100 MOONLIGHT CT,PALMDALE,93550,923-08060-2608,2608,8060,NO,CA01900W9,PALMDALE,-118.0890131,34.56113353,1,9766,-13145608.81,4104399.731
20372304,10/28/2023 9:27:00 AM,10/28/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"5000 WORKMAN MILL RD, WHITTIER, CA 90606",5000 WORKMAN MILL RD,WHITTIER,90606,923-06321-1574,1574,6321,NO,CA0190015,PICO RIVERA,-118.0550755,34.0030374,1,9767,-13141830.89,4029209.881
20362610,10/16/2023 7:46:00 AM,10/16/2023 12:00:00 AM,MISDEMEANORS MISCELLANEOUS,399,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","25500 ESHELMAN AVE, LOMITA, CA",25500 ESHELMAN AVE,LOMITA,,923-03373-1712,1712,3373,NO,CA0190017,LOMITA,-118.3145552,33.79100367,2,9768,-13170716.04,4000773.33
20284742,7/19/2023 5:22:00 PM,7/19/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","SOMERSET BLVD AND W GARFIELD AVE, PARAMOUNT, CA",SOMERSET BLVD AND W GARFIELD AVE,PARAMOUNT,,923-13231-1364,1364,13231,NO,CA0190013,LAKEWOOD,-118.1680162,33.89632771,2,9769,-13154403.39,4014889.851
20361057,10/14/2023 5:15:00 PM,10/14/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4200 ACACIA AVE, PICO RIVERA, CA 90660",4200 ACACIA AVE,PICO RIVERA,90660,923-06066-1511,1511,6066,NO,CA0190015,PICO RIVERA,-118.0818747,34.01216418,1,9770,-13144814.16,4030435.495
20373551,10/30/2023 9:00:00 AM,10/30/2023 12:00:00 AM,ARSON,277,"ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","1300 102ND ST, LOS ANGELES, CA 90044",1300 102ND ST,LOS ANGELES,90044,023-09255-0372,372,9255,NO,CA0190003,SOUTH LOS ANGELES,-118.2990107,33.94322639,1,9771,-13168985.63,4021181.263
20142342,1/31/2023 5:53:00 PM,1/31/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"DEL AMO BLVD AND PARAMOUNT BLVD, LAKEWOOD, CA",DEL AMO BLVD AND PARAMOUNT BLVD,LAKEWOOD,,923-02078-1323,1323,2078,NO,CA0190013,LAKEWOOD,-118.1590126,33.84708239,2,9772,-13153401.11,4008287.363
20152359,2/11/2023 8:59:00 PM,2/11/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"BELLFLOWER BLVD AND SOUTH ST, LAKEWOOD, CA 90712",BELLFLOWER BLVD AND SOUTH ST,LAKEWOOD,90712,923-02938-1321,1321,2938,NO,CA0190013,LAKEWOOD,-118.1250992,33.86000432,2,9773,-13149625.89,4010019.481
20138576,1/26/2023 9:35:00 PM,1/26/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"CLARETTA AVE AND FARLOW ST, LAKEWOOD, CA 90712",CLARETTA AVE AND FARLOW ST,LAKEWOOD,90712,923-01766-1328,1328,1766,NO,CA0190013,LAKEWOOD,-118.0670095,33.83287993,2,9774,-13143159.38,4006383.898
20127891,1/14/2023 2:55:00 AM,1/14/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"91 FREEWAY AND DOWNEY AVE, BELLFLOWER, CA 90706",91 FREEWAY AND DOWNEY AVE,BELLFLOWER,90706,923-00874-1335,1335,874,NO,CA0190013,LAKEWOOD,-118.1510105,33.87694972,2,9775,-13152510.32,4012291.324
20120896,1/5/2023 8:41:00 PM,1/5/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"SOUTH ST AND BELLFLOWER BLVD, LAKEWOOD, CA 90712",SOUTH ST AND BELLFLOWER BLVD,LAKEWOOD,90712,923-00303-1322,1322,303,NO,CA0190013,LAKEWOOD,-118.1250992,33.86000432,2,9776,-13149625.89,4010019.481
20122615,1/8/2023 2:15:00 AM,1/8/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"CANDLEWOOD ST AND DOWNEY AVE, LAKEWOOD, CA 90712",CANDLEWOOD ST AND DOWNEY AVE,LAKEWOOD,90712,923-00465-1320,1320,465,NO,CA0190013,LAKEWOOD,-118.1509854,33.8530048,2,9777,-13152507.53,4009081.199
20158703,2/20/2023 12:53:00 AM,2/20/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"CARSON ST AND PALO VERDE AVE, LAKEWOOD, CA 90712",CARSON ST AND PALO VERDE AVE,LAKEWOOD,90712,923-03459-1324,1324,3459,NO,CA0190013,LAKEWOOD,-118.1070107,33.8322205,2,9778,-13147612.29,4006295.527
20222374,5/6/2023 11:47:30 PM,5/8/2023 12:00:00 AM,BURGLARY,67,"BURGLARY, RESIDENCE: Unknown, Entry By Force","21500 DEPUTY JAKE DR, NEWHALL, CA",21500 DEPUTY JAKE DR,NEWHALL,,923-06410-0627,627,6410,NO,CA0190006,SANTA CLARITA VALLEY,-118.5129696,34.37497554,1,9779,-13192803.43,4079263.9
20179034,3/15/2023 2:00:00 PM,3/16/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2300 SANDSTONE CT, PALMDALE, CA",2300 SANDSTONE CT,PALMDALE,,923-03516-2612,2612,3516,NO,CA01900W9,PALMDALE,-118.1720422,34.60000454,1,9780,-13154851.57,4109655.347
20156300,1/29/2023 9:06:00 AM,2/16/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"8600 ABILENE ST, ROSEMEAD, CA 91770",8600 ABILENE ST,ROSEMEAD,91770,923-01901-0530,530,1901,NO,CA0190005,TEMPLE,-118.0798702,34.08400257,2,9781,-13144591.02,4040087.104
20155738,1/1/2022 12:00:00 AM,2/16/2023 12:00:00 AM,OFFENSES AGAINST FAMILY,177,FIDUCIARY ELDER/DEPENDENT ADULT ABUSE,"2900 ADUANA DR, ARCADIA, CA 91006",2900 ADUANA DR,ARCADIA,91006,023-01878-0584,584,1878,NO,CA0190005,TEMPLE,-118.0148894,34.11100625,2,9782,-13137357.4,4043717.211
20132421,1/13/2023 3:30:00 PM,1/19/2023 12:00:00 AM,LARCENY THEFT,386,"THEFT, PETTY: Bicycles","5900 E WASHINGTON BLVD, COMMERCE, CA 90040",5900 E WASHINGTON BLVD,COMMERCE,90040,923-00900-0244,244,900,NO,CA0190002,EAST LOS ANGELES,-118.1510703,33.99689103,1,9783,-13152516.98,4028384.576
20156960,2/13/2023 12:00:00 PM,2/17/2023 12:00:00 AM,BURGLARY,77,"BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","8200 ATLANTIC AVE, CUDAHY, CA",8200 ATLANTIC AVE,CUDAHY,,923-02350-0263,263,2350,NO,CA0190002,EAST LOS ANGELES,-118.1847942,33.95805468,1,9784,-13156271.12,4023171.185
20212565,4/27/2023 5:05:00 AM,4/27/2023 12:00:00 AM,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","17600 COKE AVE, BELLFLOWER, CA 90706",17600 COKE AVE,BELLFLOWER,90706,923-07991-1335,1335,7991,NO,CA0190013,LAKEWOOD,-118.1459416,33.87100598,1,9785,-13151946.06,4011494.404
20127794,1/13/2023 6:00:00 PM,1/13/2023 12:00:00 AM,MISDEMEANORS MISCELLANEOUS,399,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","2600 E 129TH ST, COMPTON, CA 90222",2600 E 129TH ST,COMPTON,90222,923-00702-2138,2138,702,NO,CA01900V3,CENTURY,-118.2240123,33.91530464,2,9786,-13160636.84,4017435.171
20156695,2/17/2023 9:08:59 AM,2/17/2023 12:00:00 AM,GRAND THEFT AUTO,90,"GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","3400 GARFIELD, COMMERCE, CA",3400 GARFIELD,COMMERCE,,923-02330-0246,246,2330,NO,CA0190002,EAST LOS ANGELES,-118.1403243,33.98414281,1,9787,-13151320.74,4026672.992
20126999,1/13/2023 6:54:00 AM,1/13/2023 12:00:00 AM,BURGLARY,74,"BURGLARY, OTHER STRUCTURE: Day, Entry By Force","9100 TELEGRAPH RD, PICO RIVERA, CA",9100 TELEGRAPH RD,PICO RIVERA,,923-00288-1518,1518,288,NO,CA0190015,PICO RIVERA,-118.1070773,33.95894216,1,9788,-13147619.71,4023290.293
20158587,2/19/2023 6:00:00 PM,2/19/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"11800 DEL AMO BLVD, CERRITOS, CA 90703",11800 DEL AMO BLVD,CERRITOS,90703,923-00716-2313,2313,716,NO,CA01900R7,CERRITOS,-118.0800123,33.84602573,1,9789,-13144606.84,4008145.734
20225607,5/11/2023 7:00:00 PM,5/11/2023 12:00:00 AM,SEX OFFENSES MISDEMEANORS,130,SEX MISDEMEANORS: Indecent Exposure,"30TH ST W AND AVENUE L, LANCASTER, CA",30TH ST W AND AVENUE L,LANCASTER,,023-07785-1192,1192,7785,NO,CA0190024,LANCASTER,-118.1830129,34.66022581,2,9790,-13156072.82,4117802.521
20156427,2/8/2023 7:45:00 PM,2/16/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","30700 RUSSEL RANCH RD, WESTLAKE VILLAGE, CA",30700 RUSSEL RANCH RD,WESTLAKE VILLAGE,,923-00801-2262,2262,801,NO,CA0190022,MALIBU/LOST HILLS,-118.7950607,34.14873866,1,9791,-13224205.67,4048791.522
20191177,3/31/2023 12:30:00 PM,3/31/2023 12:00:00 AM,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","3100 EL SEGUNDO BLVD, LYNWOOD, CA 90262",3100 EL SEGUNDO BLVD,LYNWOOD,90262,023-04495-2116,2116,4495,NO,CA01900V3,CENTURY,-118.2150022,33.91583684,1,9792,-13159633.85,4017506.561
20251412,6/11/2023 5:05:00 PM,6/11/2023 12:00:00 AM,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1300 W AVENUE K, LANCASTER, CA",1300 W AVENUE K,LANCASTER,,923-09655-1126,1126,9655,NO,CA0190024,LANCASTER,-118.1540785,34.67400602,1,9793,-13152851.86,4119667.64
20137066,1/25/2023 3:30:00 AM,1/25/2023 12:00:00 AM,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","9000 ALONDRA BLVD, BELLFLOWER, CA",9000 ALONDRA BLVD,BELLFLOWER,,923-01636-1334,1334,1636,NO,CA0190013,LAKEWOOD,-118.1410135,33.88928412,1,9794,-13151397.47,4013945.26
20155771,2/16/2023 2:53:00 AM,2/16/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1500 S AZUSA AVE, INDUSTRY, CA 91745",1500 S AZUSA AVE,INDUSTRY,91745,923-01737-1416,1416,1737,NO,CA0190014,INDUSTRY,-117.9304859,33.99398168,1,9795,-13127961.64,4027993.942
20150200,2/9/2023 2:45:00 AM,2/9/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"20900 BLOOMFILED AVE, LAKEWOOD, CA",20900 BLOOMFILED AVE,LAKEWOOD,,923-02751-1328,1328,2751,NO,CA0190013,LAKEWOOD,-118.0630038,33.83875401,1,9796,-13142713.47,4007171.124
20151279,2/10/2023 1:00:00 AM,2/10/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"6300 ALONDRA BLVD, PARAMOUNT, CA",6300 ALONDRA BLVD,PARAMOUNT,,923-02851-1366,1366,2851,NO,CA0190013,LAKEWOOD,-118.186036,33.88913294,2,9797,-13156409.34,4013924.985
20151293,2/8/2023 1:00:00 PM,2/10/2023 12:00:00 AM,FRAUD AND NSF CHECKS,117,IDENTITY THEFT (GOODS/SERVICES/CREDIT),"5600 VERDURA AVE, LAKEWOOD, CA",5600 VERDURA AVE,LAKEWOOD,,923-02852-1320,1320,2852,NO,CA0190013,LAKEWOOD,-118.1490113,33.85687692,2,9798,-13152287.78,4009600.246
20157777,2/18/2023 3:49:23 PM,2/18/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"17100 COLIMA RD, HACIENDA HEIGHTS, CA 91745",17100 COLIMA RD,HACIENDA HEIGHTS,91745,923-01840-1470,1470,1840,NO,CA0190014,INDUSTRY,-117.9340122,33.98900367,1,9799,-13128354.18,4027325.584
20141795,1/31/2023 9:00:29 AM,1/31/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,144,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012",400 BAUCHET ST,LOS ANGELES,90012,923-00035-4300,4300,35,NO,CA0190045,COURT SERVICES TRANSPORTATION BUREAU,-118.231115,34.05922811,2,9800,-13161427.52,4036757.689
20143648,2/2/2023 5:20:00 AM,2/2/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,144,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012",400 BAUCHET ST,LOS ANGELES,90012,923-00221-5120,5120,221,NO,CA0190026,INMATE RECEPTION CENTR,-118.231115,34.05922811,2,9801,-13161427.52,4036757.689
20175324,3/11/2023 11:00:00 AM,3/12/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"10TH ST W AND AVENUE H-4, LANCASTER, CA",10TH ST W AND AVENUE H-4,LANCASTER,,923-04158-1121,1121,4158,NO,CA0190024,LANCASTER,-118.1480107,34.71514318,1,9802,-13152176.39,4125237.306
20137365,1/25/2023 2:35:00 PM,1/25/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","27000 MCBEAN PKWY, SANTA CLARITA, CA 91355",27000 MCBEAN PKWY,SANTA CLARITA,91355,923-01137-0621,621,1137,NO,CA0190006,SANTA CLARITA VALLEY,-118.5626902,34.42199006,1,9803,-13198338.3,4085606.71
20130709,1/17/2023 6:47:52 PM,1/17/2023 12:00:00 AM,NARCOTICS,181,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana),"2400 ATLANTIC, COMMERCE, CA",2400 ATLANTIC,COMMERCE,,923-00811-0244,244,811,NO,CA0190002,EAST LOS ANGELES,-118.1678282,34.00182592,2,9804,-13154382.47,4029047.206
20392338,11/19/2023 11:00:00 PM,11/22/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","23500 WILEY CANYON RD, VALENCIA, CA",23500 WILEY CANYON RD,VALENCIA,,923-16955-0625,625,16955,NO,CA0190006,SANTA CLARITA VALLEY,-118.5461174,34.39015865,2,9805,-13196493.43,4081311.891
20155894,2/16/2023 1:15:00 AM,2/16/2023 12:00:00 AM,GRAND THEFT AUTO,90,"GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","40TH ST W AND AVENUE K, LANCASTER, CA",40TH ST W AND AVENUE K,LANCASTER,,923-02766-1182,1182,2766,NO,CA0190024,LANCASTER,-118.2007704,34.67400348,1,9806,-13158049.57,4119667.296
20215146,4/30/2023 4:55:00 AM,4/30/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"3900 KENWAY DR, LOS ANGELES, CA",3900 KENWAY DR,LOS ANGELES,,923-00944-2768,2768,944,NO,CA0190065,MARINA DEL REY,-118.3420357,34.00306346,1,9807,-13173775.15,4029213.382
20369382,10/25/2023 12:52:00 AM,10/25/2023 12:00:00 AM,MISDEMEANORS MISCELLANEOUS,399,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","600 SCHOOL AVE, LOS ANGELES, CA 90022",600 SCHOOL AVE,LOS ANGELES,90022,923-14559-0287,287,14559,NO,CA0190002,EAST LOS ANGELES,-118.1412917,34.02006334,2,9808,-13151428.44,4031496.36
20170188,3/6/2023 2:00:00 AM,3/6/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"7800 BLACKFORD AVE, WHITTIER, CA 90606",7800 BLACKFORD AVE,WHITTIER,90606,923-01475-1577,1577,1475,NO,CA0190015,PICO RIVERA,-118.0566801,33.97093242,1,9809,-13142009.52,4024899.628
20151494,2/3/2023 2:30:00 PM,2/10/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","12000 EXCELSIOR DR, NORWALK, CA 90650",12000 EXCELSIOR DR,NORWALK,90650,923-01756-0456,456,1756,NO,CA0190004,NORWALK,-118.0760114,33.89495502,1,9810,-13144161.47,4014705.757
20169586,3/5/2023 9:07:00 AM,3/5/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1600 OLYMPUS AVE, HACIENDA HEIGHTS, CA",1600 OLYMPUS AVE,HACIENDA HEIGHTS,,923-02416-1473,1473,2416,NO,CA0190014,INDUSTRY,-117.963922,34.00098246,1,9811,-13131683.73,4028933.947
20177492,3/14/2023 8:30:00 PM,3/14/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ALONDRA BLVD AND GARFIELD AVE, PARAMOUNT, CA 90723",ALONDRA BLVD AND GARFIELD AVE,PARAMOUNT,90723,923-05036-1367,1367,5036,NO,CA0190013,LAKEWOOD,-118.1680125,33.889099,2,9812,-13154402.98,4013920.435
20256454,6/17/2023 1:00:00 PM,6/17/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"SHOEMAKER AVE AND BEACH ST, CERRITOS, CA 90703",SHOEMAKER AVE AND BEACH ST,CERRITOS,90703,923-02527-2318,2318,2527,NO,CA01900R7,CERRITOS,-118.0552102,33.87600281,2,9813,-13141845.89,4012164.361
20159428,2/21/2023 1:18:00 AM,2/21/2023 12:00:00 AM,WEAPON LAWS,151,WEAPON LAWS: Felony,"10500 IMPERIAL HWY, NORWALK, CA",10500 IMPERIAL HWY,NORWALK,,923-02188-0451,451,2188,NO,CA0190004,NORWALK,-118.1079712,33.91700488,2,9814,-13147719.21,4017663.246
20170318,3/6/2023 10:00:00 AM,3/6/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"43600 STANRIDGE AVE, LANCASTER, CA 93535",43600 STANRIDGE AVE,LANCASTER,93535,923-03801-1133,1133,3801,NO,CA0190024,LANCASTER,-118.1260235,34.67597482,2,9815,-13149728.79,4119934.137
